id1,id2,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,Eref,CMD,MAR,RH
5696241,PPxh1a,49.3718,-119.654297,660,7.3,18.7,-4.3,23,350,146,49.5,127.7,439,1833,4004,126,215,128,280,152,70,-29.8,36,709,481,12.2,65
5137860,PPxh2,50.3622,-121.2528,715,6.3,18,-6.7,24.7,315,115,51.7,156.8,608,1699,4346,96,196,134,274,140,101,-34,35.7,679,506,13.2,63
4903164,PPxh2a,50.7351,-121.213303,689,5.8,17.9,-7.9,25.8,307,136,51.6,131.3,705,1669,4508,92,186,138,269,131,95,-35.2,35.6,687,498,12.1,61
3810233,SBPSdc,52.7482,-123.461304,1082,1.7,13.2,-12.2,25.4,499,234,23.4,56.3,1234,899,5933,11,125,174,240,66,215,-42.6,31.8,545,265,10.5,54
3659551,SBPSmc,53.0618,-125.596298,1010,1.7,12.7,-11.6,24.2,565,204,20.7,62.1,1177,844,5934,10,125,179,242,63,274,-42.3,31.5,525,267,10.7,56
3825194,SBPSmk,52.707,-122.941299,1093,1.8,13.2,-12.3,25.5,550,261,21.4,50.6,1224,916,5900,12,132,171,244,74,235,-42.2,31.5,535,225,10.5,56
4286100,SBPSxc,51.8748,-124.396896,1189,1.5,12.2,-10.8,23,498,216,23.2,56.3,1171,790,5989,8,114,180,237,57,231,-42.9,31.3,546,278,10.7,53
3584176,SBSdh1,53.0344,-119.634598,802,2.8,14.6,-11.1,25.7,643,255,19.9,57.4,1089,1133,5527,21,152,158,253,96,289,-39.8,32.4,551,244,11.3,60
3621990,SBSdh2,52.9121,-118.766701,1242,0.8,12.6,-13,25.6,850,361,12.7,35,1401,817,6268,9,132,164,250,86,432,-41.6,29.6,477,89,11.4,61
3211545,SBSdk,53.922,-125.539101,817,2.1,13.4,-12.2,25.6,520,217,23.3,61.8,1168,960,5780,13,145,166,253,87,227,-40.5,31.7,510,248,9.7,60
4006313,SBSdw1,52.3211,-121.650101,968,3.3,14.5,-10.2,24.7,544,250,24.4,58.1,969,1127,5360,21,150,160,251,92,205,-39.2,33,575,269,12,57
3568280,SBSdw2,53.1997,-123.121902,842,2.6,14.4,-12,26.4,563,268,22.4,53.9,1135,1077,5606,19,145,165,250,85,224,-40.8,32.3,552,237,10.3,58
3044515,SBSdw3,54.2186,-123.813797,791,2.1,14.1,-13.4,27.5,590,240,20.6,58.9,1251,1046,5777,17,145,159,249,90,269,-40.8,32.5,537,249,9.7,58
4198455,SBSmc1,51.9446,-121.220497,1276,1.9,12.7,-10.4,23.2,659,269,18,47.4,1125,864,5860,10,133,168,248,80,313,-40.3,31.1,529,199,12.9,59
2744659,SBSmc2,54.8675,-126.602898,871,1.6,12.6,-12.3,24.9,658,232,17.7,54.3,1201,842,5963,10,141,167,250,82,332,-40,30.6,474,196,9.9,63
3469877,SBSmc3,53.4114,-124.483101,1122,1.3,12.3,-11.9,24.2,570,249,19.8,49.5,1237,785,6077,8,120,182,242,60,261,-42.3,30.7,513,218,10.4,56
3735565,SBSmh,52.867,-122.500702,623,4.1,16,-10.9,26.9,547,257,25.8,62.3,949,1355,5080,41,166,149,259,110,194,-39,33.7,595,289,10.9,59
2839086,SBSmk1,54.6447,-123.592003,872,1.1,13.4,-14.4,27.8,743,256,15,52.6,1433,923,6135,12,140,164,249,85,405,-41.2,31.5,496,192,10,61
2109089,SBSmk2,56.2865,-123.983299,736,0.7,13.5,-16,29.5,564,251,18.9,53.8,1567,926,6307,12,141,161,246,85,266,-40.8,31.6,474,187,9.7,63
4399878,SBSmm,51.5443,-120.337601,1272,2.1,13.1,-10.1,23.3,602,260,20,50.5,1106,898,5795,11,131,175,248,73,274,-40.7,31.4,550,232,13,57
3598691,SBSmw,53.1183,-122.264099,874,3,14.4,-11.1,25.5,633,288,20.5,50,1038,1100,5468,20,156,156,256,100,253,-39.1,31.8,538,199,11.1,61
1365690,SBSun,57.6585,-131.670898,641,1.1,12.8,-13.2,26,1043,300,10.6,42.5,1360,844,6151,10,140,168,253,85,597,-40.9,30.4,450,156,13.3,65
2886960,SBSvk,54.4997,-121.914803,773,1.8,13.6,-13,26.6,1118,398,10.5,34.2,1274,979,5909,14,148,159,252,92,562,-40.5,31.3,499,83,10.2,62
3241122,SBSwk1,53.8086,-122.299698,913,2.3,13.8,-11.9,25.8,932,331,13.2,41.7,1163,1008,5725,16,148,160,252,92,459,-39.6,31.6,518,149,11,62
2330302,SBSwk2,55.7433,-122.196098,928,0.6,13.2,-14.7,27.9,825,306,12.9,43.1,1550,896,6314,11,140,164,248,85,445,-42.7,30.9,468,131,10.9,62
2582386,SBSwk3,55.2269,-125.6754,924,1.3,12.8,-13,25.8,655,241,17.2,53.1,1312,842,6094,10,139,167,248,81,338,-40.3,30.6,474,189,9.4,63
2785040,SBSwk3a,54.7791,-125.030701,847,1.5,13.2,-13.3,26.4,618,228,18.6,57.8,1293,903,5995,11,145,163,254,91,312,-40.4,30.7,480,200,9.7,63
1351505,SWBmk,57.8079,-125.572403,1325,-1.8,10.7,-16.1,26.8,688,337,12,31.7,1900,534,7194,3,108,178,236,58,369,-44.6,28.1,347,53,10.3,62
1343811,SWBmks,57.822,-126.488403,1631,-2.6,8.9,-15.1,23.9,848,395,8.8,22.5,1919,352,7483,2,94,183,234,51,515,-43.8,25.7,304,17,10.9,66
407739,SWBun,59.4413,-130.624405,1240,-2.8,10.3,-18.2,28.5,610,269,11.9,38.3,2164,486,7559,3,105,177,236,59,363,-46.2,27.8,322,88,10.7,62
253801,SWBuns,59.6695,-131.1082,1426,-3.1,9.2,-16.4,25.6,704,307,9.8,29.9,2111,370,7679,2,95,179,231,52,445,-46.2,26.5,295,46,10.4,63
63805,SWBvk,59.5953,-137.620697,709,0,11.2,-12.6,23.9,1913,498,5.2,22.6,1452,618,6557,5,136,162,251,89,1232,-41.5,27.3,317,2,12.6,68
179087,SWBvks,59.4174,-137.306503,1053,-1.5,9.4,-13.4,22.7,2758,614,3.1,15.3,1662,413,7082,2,110,178,241,63,2051,-43.8,25.8,292,0,11.3,66
