id1,id2,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,Eref,CMD,MAR,RH
4686313,IDFdk5,50.773,-116.255898,1000,3.8,15.8,-8.6,24.4,477,240,28.9,65.8,941,1307,5186,37,156,154,251,97,158,-39.3,35.3,609,311,14.3,59
5760990,IDFdm1,49.1936,-118.885696,1046,5.2,16.4,-6.1,22.4,480,196,31.6,83.4,663,1413,4696,51,173,144,260,116,150,-34.3,36.4,674,378,13.5,61
5465648,IDFdm2,49.4424,-115.5364,915,5.4,17.3,-6.7,24,478,231,32.2,75,695,1562,4631,71,173,144,258,113,127,-36,37.3,701,379,14.4,59
4390990,IDFdw,51.6928,-124.774399,1052,3.2,13.6,-8.3,21.9,545,189,24.1,71.7,899,1015,5404,15,139,168,245,77,230,-40.9,33.3,569,321,14.3,56
5120396,IDFmw1,50.2675,-118.942398,755,6.4,17.7,-4.6,22.3,572,257,28.7,69,524,1651,4291,90,200,132,271,139,126,-30.8,36.5,677,305,13.2,65
4642336,IDFmw2,51.1067,-119.957397,616,6.1,17.7,-5.1,22.8,549,251,29.4,70.5,587,1635,4392,89,189,138,267,129,136,-32.5,36.6,675,329,12.9,62
4351475,IDFmw2b,51.6075,-119.888397,640,5.8,17.5,-5.8,23.3,555,260,28.4,67.3,645,1583,4514,78,183,140,263,123,141,-33.9,36.3,674,321,12.6,61
5155803,IDFww,50.3865,-122.715599,632,6.5,16.7,-3.8,20.5,963,230,17.1,72.3,449,1561,4246,63,206,135,273,139,249,-28.8,35.7,662,303,16.8,66
5238754,IDFww1,50.2352,-122.052696,752,6.7,17.7,-4.5,22.1,596,182,28,97.3,492,1681,4202,91,206,131,277,146,165,-30.5,36.4,655,377,14.6,66
4965417,IDFxc,50.6683,-122.082703,707,6.2,17.3,-4.7,22.1,500,164,32.4,105.8,538,1595,4352,77,198,134,272,138,145,-31.2,35.8,646,394,17.5,65
5420859,IDFxh1,49.8173,-119.369301,779,6.6,17.7,-4.1,21.8,479,210,34.5,84.4,488,1650,4242,90,203,130,272,142,102,-29.8,36.2,671,352,12.9,66
5621799,IDFxh1a,49.5098,-119.790497,854,6.5,17.5,-3.8,21.4,413,165,40.1,106.4,475,1630,4236,84,206,131,272,141,91,-29.1,36.2,667,398,14.2,66
4824566,IDFxh2,50.8273,-120.405701,992,5.3,16.2,-5.9,22.1,429,207,35.7,78.1,664,1448,4655,51,182,135,264,129,112,-34.5,34.9,634,345,14.9,63
5093141,IDFxh2a,50.3871,-120.257103,1033,4.7,15.5,-6.2,21.7,406,195,36.2,79.4,693,1280,4866,34,170,146,260,114,115,-35.9,34.8,622,351,14,61
4842952,IDFxk,50.4868,-115.976501,865,5,17.2,-7.6,24.9,386,191,38.9,90.2,805,1561,4767,70,170,145,257,112,111,-37.7,37,693,428,14.5,58
4302583,IDFxm,51.8078,-122.632103,908,4.3,15.6,-7.5,23.1,430,215,33.3,72.6,825,1310,4991,36,160,152,256,104,123,-38.6,35.1,640,349,15.4,58
4720052,IDFxw,51.0485,-121.477097,1012,4.6,16,-6.7,22.7,393,223,37.3,71.8,752,1339,4881,41,168,148,259,110,95,-35.9,34.7,633,344,15.8,61
5818252,IDFxx1,49.0221,-118.494598,626,7.7,19.5,-4,23.5,496,190,35.6,102.4,455,1965,3925,173,207,128,271,143,106,-29.7,39.6,792,482,13.7,61
5412742,IDFxx2,49.5299,-115.538696,826,6,18,-6.3,24.4,406,202,39.6,89.5,641,1707,4434,97,179,140,259,119,95,-35.4,38.2,735,456,14.4,58
3788375,IMAun,52.6343,-119.432503,2288,-1.6,8.5,-10.4,18.9,1784,573,4.7,14.8,1583,341,7146,1,101,179,239,61,1274,-42.2,25.7,297,0,16.3,70
5367153,IMAunp,50.026,-121.847198,1957,0.6,9.9,-7,17,1408,340,7.5,29.2,1090,472,6339,3,124,176,257,81,919,-35.4,27.7,355,52,19,71
4213332,MHmm1n,52.0095,-127.146896,873,4.2,12.4,-3.2,15.7,3773,921,3.8,13.5,516,911,5042,11,183,148,272,124,1231,-29.6,29.5,464,0,12.7,71
5559669,MHmm1s,49.7561,-123.360603,1122,4.8,13.5,-2.3,15.7,3114,674,4.8,20,425,1022,4798,16,197,146,279,134,910,-26.2,31.3,501,8,17.7,73
5472566,MHmm1w,49.9314,-126.314796,1065,5.3,13.6,-1.2,14.8,3583,632,4.3,21.5,362,1074,4635,18,208,142,284,142,911,-24.4,31,469,18,14.7,74
2549902,MHmm2n,55.2537,-129.359802,912,2.2,11.4,-6.3,17.8,2075,569,5.9,20.1,882,727,5742,7,149,167,258,91,1069,-35.4,28.9,418,20,8.2,69
5375952,MHmm2s,50.0291,-122.338898,1448,3.4,12.8,-4.4,17.2,1994,410,6.7,31.2,670,872,5321,11,162,163,269,106,915,-30.7,31.3,477,61,18.5,69
2449547,MHmmp,55.4764,-129.607101,1100,1.8,10.8,-6.3,17.1,2609,681,4.5,15.8,922,635,5905,5,147,162,256,95,1383,-35.2,27.9,385,0,11.2,71
86916,MHun,59.6448,-136.261307,634,0.9,12.4,-10.2,22.6,1066,331,10.2,37.4,1293,748,6230,7,140,159,251,91,619,-39.5,28.3,380,93,9.9,66
840705,MHunp,58.5613,-133.272705,1027,-0.6,9.9,-11.2,21.1,2251,590,4.2,16.8,1477,488,6777,3,117,174,240,66,1565,-42.1,26.7,311,12,13.2,66
3491054,MHwh,53.2068,-132.373398,602,5.1,12.3,0,12.4,4169,853,3.6,14.5,303,905,4703,10,229,138,285,147,837,-21.6,29.5,419,0,-9999,80
3254418,MHwh1,53.7712,-129.9711,667,4.8,13.6,-3.1,16.6,5052,1329,2.9,10.2,479,1059,4819,16,199,145,280,135,1434,-28.7,30.6,443,0,11.7,75
3225648,MHwhp,53.8332,-129.830597,848,4.3,13.1,-3.5,16.6,5760,1257,2.5,10.5,526,988,4978,14,191,143,277,134,1952,-29.4,30.1,438,0,13,74
5019234,MSdc1,50.5853,-122.180496,1361,3,12.9,-6.3,19.1,805,212,16.2,60.9,811,902,5454,12,154,161,259,98,396,-34.1,31.6,500,217,16.5,67
4391006,MSdc2,51.6918,-124.681801,1426,1.7,11.4,-8.1,19.5,746,279,15.7,40.8,1007,695,5928,6,118,179,240,61,363,-40.1,30.7,502,160,13.8,58
4745637,MSdc3,51.0496,-122.758102,1499,2.2,12,-7.4,19.4,889,233,13.7,51.6,949,780,5764,8,140,166,253,88,479,-36.3,30.7,485,181,16.2,65
4930775,MSdk,50.3505,-116.074997,1408,2.3,13.8,-9.3,23.2,607,292,20.2,47.3,1081,989,5714,15,137,169,247,78,246,-40.8,33.2,554,192,15.1,60
5664354,MSdm1,49.3927,-119.054199,1369,3.6,14.5,-6.8,21.4,681,266,20,54.6,812,1093,5231,22,156,156,256,99,276,-35.4,34,571,233,14.2,63
5455988,MSdm2,49.8007,-120.085503,1389,3.3,13.8,-6.8,20.6,740,223,18,61.9,812,1003,5334,17,161,155,259,105,346,-34.8,32.6,521,235,13.7,67
4685593,MSdm3,51.0541,-120.331299,1337,3.4,13.5,-7,20.5,569,268,23.5,50.5,852,1045,5326,17,160,147,255,108,200,-36.6,31.9,524,192,14.8,65
4746061,MSdm3ww,50.9539,-120.344101,1172,4.2,14.6,-6.5,21.1,518,251,27.4,58.1,765,1207,5030,27,169,142,258,116,159,-35.6,33.2,558,246,15,64
4650286,MSdv,51.2306,-123.685997,1466,1.6,11.3,-8.2,19.4,966,218,12.1,51.9,1014,683,5954,6,123,175,246,70,563,-39.4,30.1,488,198,16.8,60
5368301,MSdw,49.599,-115.500504,1360,3.6,15.3,-8,23.4,729,334,18.7,46,884,1203,5243,30,156,155,255,99,267,-38,34.6,579,161,14.2,62
5516826,MSmw1,49.7467,-121.027397,1273,3.9,13.8,-6,19.8,1166,246,11.9,56.1,703,1035,5147,17,160,157,256,98,533,-33.6,33.1,546,215,16.2,64
4983378,MSmw2,50.6473,-122.311203,1203,3.5,13.3,-5.6,18.9,847,219,15.9,60.8,732,966,5277,14,162,157,262,105,383,-32.9,31.7,505,216,15.7,67
4081590,MSun,52.259,-125.791603,1239,2.2,11.8,-7.1,18.9,1293,290,9.4,40.6,935,760,5759,7,126,173,239,65,725,-38.9,30.9,509,187,15.5,59
5630396,MSxk1,49.521,-120.254402,1563,2.9,13,-6.8,19.8,638,225,20.2,57.9,844,899,5491,12,155,157,258,101,291,-34.8,31.9,501,208,15.4,67
5102209,MSxk2,50.4046,-120.909798,1485,2.6,13.1,-7.3,20.4,452,207,27.9,63.4,907,880,5592,11,143,163,252,88,183,-38.7,31.7,510,248,15.7,61
4815548,MSxk3,50.8979,-121.674896,1695,1.6,11.8,-8,19.8,598,230,19.4,51.5,1052,727,5959,7,135,169,252,83,305,-37.7,30.4,468,180,16.9,66
4127838,MSxv,52.1659,-124.714203,1494,1.4,11.2,-8.4,19.6,606,254,18.7,44.2,1070,654,6059,5,110,179,235,56,294,-41.3,30.5,497,182,15.1,57
5586438,PPxh1,49.5543,-119.562599,555,8.5,19.6,-2.2,21.8,347,158,53.1,124.2,324,2055,3648,190,238,116,286,170,42,-25.1,37.7,714,470,13.4,68
5696241,PPxh1a,49.3718,-119.654297,660,7.8,19,-2.9,21.9,375,163,47.5,116.7,373,1914,3840,149,226,121,281,159,56,-26.7,37.3,707,446,12,67
5137860,PPxh2,50.3622,-121.2528,715,7,18.3,-4.4,22.8,336,138,50.7,132.5,484,1789,4100,117,206,127,275,148,75,-31.4,37.2,693,478,14.8,63
4903164,PPxh2a,50.7351,-121.213303,689,6.6,18.3,-5.2,23.5,328,163,50.7,112,567,1760,4244,114,197,130,271,141,71,-32.8,36.8,686,464,13.8,62
3810233,SBPSdc,52.7482,-123.461304,1082,2.6,13.7,-9,22.8,501,245,25.1,56.1,1014,979,5604,15,133,168,241,72,187,-42.1,32.9,551,256,13.9,56
3659551,SBPSmc,53.0618,-125.596298,1010,2.5,13.1,-8.2,21.3,553,211,22.6,62.3,988,908,5646,12,131,174,243,69,239,-41,32.7,535,269,14.2,56
3825194,SBPSmk,52.707,-122.941299,1093,2.7,13.8,-8.9,22.7,550,274,23.1,50.5,999,995,5565,15,138,166,244,78,202,-41.5,32.7,544,217,13.7,57
4286100,SBPSxc,51.8748,-124.396896,1189,2.3,12.6,-8.6,21.3,512,235,24,53.9,992,851,5720,10,122,175,239,63,205,-42,32.3,549,255,14.7,54
3584176,SBSdh1,53.0344,-119.634598,802,3.5,14.9,-8,22.9,616,270,21.9,55.2,922,1192,5276,25,158,156,255,100,231,-38.9,33.2,552,229,13.4,61
3621990,SBSdh2,52.9121,-118.766701,1242,1.5,12.9,-9.6,22.4,795,381,14.4,33.8,1206,863,6010,10,136,163,251,88,352,-41.9,30.3,481,74,13.2,62
3211545,SBSdk,53.922,-125.539101,817,3,14,-8.3,22.3,502,221,25.9,63.2,960,1047,5456,18,152,162,254,92,193,-39.1,33.1,524,259,13,61
4006313,SBSdw1,52.3211,-121.650101,968,4.2,15,-6.8,21.8,563,275,25.2,54.6,778,1213,5035,28,161,152,254,102,171,-37.4,34.1,571,238,14.7,60
3568280,SBSdw2,53.1997,-123.121902,842,3.6,15,-8,23,554,271,24.5,55.2,909,1165,5252,26,153,159,250,91,187,-39.3,33.5,560,237,13.2,59
3044515,SBSdw3,54.2186,-123.813797,791,3.2,14.9,-9.2,24.1,566,233,23.3,63.9,1013,1163,5378,25,157,152,253,101,229,-39.5,33.4,540,255,12.5,61
4198455,SBSmc1,51.9446,-121.220497,1276,2.8,13.3,-7.9,21.1,691,307,18.5,43.2,935,946,5543,13,145,159,251,92,277,-38.3,32.1,522,154,15.2,62
2744659,SBSmc2,54.8675,-126.602898,871,2.4,13.1,-8.4,21.6,628,251,19.8,52.4,1002,911,5665,12,145,166,250,84,273,-39,31.5,485,191,12.3,64
3469877,SBSmc3,53.4114,-124.483101,1122,2.2,12.9,-8.1,21,561,251,21.8,51.2,1021,873,5737,11,131,176,245,69,229,-40.8,31.8,514,215,13.5,58
3735565,SBSmh,52.867,-122.500702,623,5.1,16.6,-6.9,23.4,548,268,27.5,61.8,745,1454,4741,53,174,145,259,114,155,-37,35,638,291,13.8,60
2839086,SBSmk1,54.6447,-123.592003,872,2.2,14.1,-10.1,24.1,721,260,16.9,54,1180,1019,5759,17,147,161,252,91,353,-40.9,32.4,507,187,12.4,62
2109089,SBSmk2,56.2865,-123.983299,736,1.7,14,-11.7,25.8,560,268,20.9,52.5,1313,1009,5941,16,145,162,249,87,231,-41.6,32,488,184,11.3,63
4399878,SBSmm,51.5443,-120.337601,1272,2.9,13.6,-7.8,21.4,647,305,19.9,44.5,925,964,5511,14,142,167,250,84,244,-39,32.2,540,168,14.6,60
3598691,SBSmw,53.1183,-122.264099,874,3.9,14.9,-7.1,22.1,635,300,21.9,49.9,832,1189,5123,27,163,152,257,105,212,-37.3,33.2,549,196,13.9,62
1365690,SBSun,57.6585,-131.670898,641,1.9,13.2,-10,23.2,1045,326,11.4,40.6,1157,915,5844,12,147,161,254,94,561,-40,30.2,456,153,14.5,64
2886960,SBSvk,54.4997,-121.914803,773,2.8,14.2,-8.8,22.9,1076,399,11.9,35.5,1030,1070,5551,18,154,158,254,97,479,-39.3,32.2,508,84,12.7,63
3241122,SBSwk1,53.8086,-122.299698,913,3.2,14.4,-7.9,22.3,899,329,14.7,43.9,947,1097,5385,21,155,158,253,95,392,-38.2,32.8,529,153,13.6,63
2330302,SBSwk2,55.7433,-122.196098,928,1.7,13.8,-10.1,23.9,795,318,14.7,43.3,1262,977,5935,14,145,163,251,88,383,-42,31.3,477,126,12.6,63
2582386,SBSwk3,55.2269,-125.6754,924,2.1,13.3,-9,22.3,633,260,19.1,51.1,1097,918,5773,12,143,167,250,84,284,-39.9,31.4,487,180,12.2,63
2785040,SBSwk3a,54.7791,-125.030701,847,2.5,13.8,-9.1,22.8,597,235,20.9,58.8,1064,1000,5639,16,151,160,256,96,267,-39.8,31.8,493,205,12.6,64
1351505,SWBmk,57.8079,-125.572403,1325,-0.9,11.1,-12.3,23.4,675,359,13.5,31,1637,585,6865,4,112,180,239,59,332,-44.5,28.2,355,40,11.8,62
1343811,SWBmks,57.822,-126.488403,1631,-1.7,9.3,-11.1,20.4,822,422,10.1,22.1,1663,388,7163,2,98,183,235,52,462,-43.2,26,312,0,12.4,65
407739,SWBun,59.4413,-130.624405,1240,-1.9,10.8,-14.6,25.4,607,287,13.3,37.6,1941,526,7243,3,110,174,237,63,342,-45.5,27.4,326,83,12,62
253801,SWBuns,59.6695,-131.1082,1426,-2.2,9.7,-12.6,22.3,705,328,11.1,29.7,1884,410,7352,2,101,177,231,55,425,-44.8,26.3,300,42,11.9,63
63805,SWBvk,59.5953,-137.620697,709,1,11.7,-9.2,20.9,2046,558,5.4,21.1,1210,691,6195,6,143,157,251,94,1246,-38.5,27.7,354,5,11.4,69
179087,SWBvks,59.4174,-137.306503,1053,-0.5,9.9,-9.9,19.8,2937,687,3.2,14.4,1404,470,6719,3,119,173,242,69,2099,-40.7,26.3,291,0,10.1,68
